datedebutmois,localisation,typecomptectb_centrecoutcode,atelierbtid,categoriecode,montantreel
2010-01-01,1290,5-0500,1290.0,GBBD,202.95
2010-01-01,1290,5-0500,1290.0,GFBE,1092.39
2010-01-01,1290,5-0500,1290.0,JCAA,162.18
2010-01-01,1290,5-0500,1290.0,JDAA,757.74
2010-01-01,1290,5-0500,1290.0,SHDX,125.51
2010-01-01,1290,5-0500,1290.0,WBXX,284.38
2010-01-01,1290,5-0500,1290.0,YEXX,291.34
2010-01-01,1290,5-1000,1290.0,2KAA,1684.0
2010-01-01,1290,5-1000,1290.0,CFAA,794.07
2010-01-01,1290,5-1000,1290.0,DBDM,1543.9
2010-01-01,1295,5-0500,1275.0,BAAA,33.39
2010-01-01,1295,5-0500,1275.0,CGAB,457.64
2010-01-01,1295,5-1000,1275.0,CGAB,181.16
2010-01-01,130,5-0500,120.0,DBDM,427.55
2010-01-01,130,5-0500,120.0,YHXX,0.0
2010-01-01,130,5-0500,130.0,BAAA,126.9
2010-01-01,130,5-0500,130.0,BBAA,627.74
2010-01-01,130,5-0500,130.0,BGAB,33.33
2010-01-01,130,5-0500,130.0,BQBC,121.75
2010-01-01,130,5-0500,130.0,CFAA,414.81
2010-01-01,130,5-0500,130.0,CGAB,125.07
2010-01-01,130,5-0500,130.0,RAAD,305.02
2010-01-01,130,5-0500,360.0,DBDM,667.67
2010-01-01,130,5-0500,470.0,EABB,1836.08
2010-01-01,130,5-1000,130.0,BQBC,250.0
2010-01-01,130,5-1000,130.0,CFAA,15.0
2010-01-01,130,5-1000,130.0,CGAB,51.57
2010-01-01,130,5-1000,140.0,BQBC,629.28
2010-01-01,130,5-1000,470.0,EABB,2844.39
2010-01-01,1320,5-0500,1320.0,2ACA,34.63
2010-01-01,1320,5-0500,1320.0,2ACB,8.0
2010-01-01,1320,5-0500,1320.0,2BAX,920.6
2010-01-01,1320,5-0500,1320.0,3BBD,50.0
2010-01-01,1320,5-0500,1320.0,3QBF,20.0
2010-01-01,1320,5-0500,1320.0,AAAA,96.02
2010-01-01,1320,5-0500,1320.0,BBAA,61.81
2010-01-01,1320,5-0500,1320.0,CBBA,80.37
2010-01-01,1320,5-0500,1320.0,CFAA,566.65
2010-01-01,1320,5-0500,1320.0,CFBA,148.1
2010-01-01,1320,5-0500,1320.0,CGAB,35.34
2010-01-01,1320,5-0500,1320.0,CQEE,532.19
2010-01-01,1320,5-0500,1320.0,DBDM,395.45
2010-01-01,1320,5-0500,1320.0,DZDM,828.95
2010-01-01,1320,5-0500,1320.0,FCAC,834.56
2010-01-01,1320,5-0500,1320.0,GAFJ,2.22
2010-01-01,1320,5-0500,1320.0,YEXX,110.43
2010-01-01,1320,5-1000,1320.0,AAAA,55.0
2010-01-01,1320,5-1000,1320.0,CFAA,1251.07
2010-01-01,1320,5-1000,1320.0,DBDM,665.82
2010-01-01,1320,5-1000,1320.0,YEXX,18.75
2010-01-01,1340,5-0500,1340.0,2ACA,82.34
2010-01-01,1340,5-0500,1340.0,3BBD,795.75
2010-01-01,1340,5-0500,1340.0,3FCD,245.0
2010-01-01,1340,5-0500,1340.0,6PBX,352.9
2010-01-01,1340,5-0500,1340.0,AAAA,99.67
2010-01-01,1340,5-0500,1340.0,ABAA,10.45
2010-01-01,1340,5-0500,1340.0,ADAA,31.47
2010-01-01,1340,5-0500,1340.0,ADCA,86.67
2010-01-01,1340,5-0500,1340.0,AHAB,117.95
2010-01-01,1340,5-0500,1340.0,AQAA,41.06
2010-01-01,1340,5-0500,1340.0,BAAA,721.36
2010-01-01,1340,5-0500,1340.0,BHAC,832.82
2010-01-01,1340,5-0500,1340.0,BJAD,651.82
2010-01-01,1340,5-0500,1340.0,BQBB,340.43
2010-01-01,1340,5-0500,1340.0,BQBC,941.56
2010-01-01,1340,5-0500,1340.0,CFAA,2264.03
2010-01-01,1340,5-0500,1340.0,CGAB,458.08
2010-01-01,1340,5-0500,1340.0,CUFB,15.34
2010-01-01,1340,5-0500,1340.0,DBDL,0.0
2010-01-01,1340,5-0500,1340.0,DBDM,2505.39
2010-01-01,1340,5-0500,1340.0,DHFP,140.23
2010-01-01,1340,5-0500,1340.0,DWDM,317.25
2010-01-01,1340,5-0500,1340.0,DYDM,128.77
2010-01-01,1340,5-0500,1340.0,EBBD,625.4
2010-01-01,1340,5-0500,1340.0,FCAD,18.96
2010-01-01,1340,5-0500,1340.0,FCAF,1182.26
2010-01-01,1340,5-0500,1340.0,GBBF,203.02
2010-01-01,1340,5-0500,1340.0,GFBE,2823.28
2010-01-01,1340,5-0500,1340.0,PJCX,17077.4
2010-01-01,1340,5-0500,1340.0,WSXX,392.78
2010-01-01,1340,5-0500,1340.0,YEXX,582.93
2010-01-01,1340,5-0500,1360.0,BHAC,23.47
2010-01-01,1340,5-1000,1340.0,BAAA,49.46
2010-01-01,1340,5-1000,1340.0,BJAD,254.96
2010-01-01,1340,5-1000,1340.0,BLDX,40.0
2010-01-01,1340,5-1000,1340.0,BQBC,100.0
2010-01-01,1340,5-1000,1340.0,CFAA,314.83
2010-01-01,1340,5-1000,1340.0,DBDM,428.0
2010-01-01,1340,5-1000,1340.0,EBBD,390.0
2010-01-01,1340,5-1000,1360.0,BHAC,140.02
2010-01-01,1340,5-1000,1620.0,BAAA,95.0
2010-01-01,1340,5-1000,1620.0,BHAC,75.0
2010-01-01,1340,5-1000,1620.0,PJCX,65.0
2010-01-01,1350,5-0500,1340.0,CFAB,90.13
2010-01-01,1350,5-0500,1340.0,CGAB,66.52
2010-01-01,1350,5-0500,1340.0,DBDL,521.0
2010-01-01,1350,5-0500,1340.0,DBDM,1054.69
2010-01-01,1350,5-0500,1350.0,CGAB,11.94
2010-01-01,1350,5-1000,1340.0,CFAB,240.0
2010-01-01,1350,5-1000,1340.0,DBDM,964.6
2010-01-01,1350,5-1000,1350.0,CFAA,36.9
2010-01-01,1360,5-0500,1275.0,AAAA,72.26
2010-01-01,1360,5-0500,1360.0,3ADD,69.72
2010-01-01,1360,5-0500,1360.0,AAAA,128.8
2010-01-01,1360,5-0500,1360.0,ABAA,78.13
2010-01-01,1360,5-0500,1360.0,BAAA,270.75
2010-01-01,1360,5-0500,1360.0,BBCA,34.54
2010-01-01,1360,5-0500,1360.0,BLDX,646.75
2010-01-01,1360,5-0500,1360.0,CFAA,327.58
2010-01-01,1360,5-0500,1360.0,CGAB,630.89
2010-01-01,1360,5-0500,1360.0,CJBA,23.59
2010-01-01,1360,5-0500,1360.0,DBDM,14.26
2010-01-01,1360,5-0500,1360.0,DCAE,222.11
2010-01-01,1360,5-0500,1360.0,DDAC,247.97
2010-01-01,1360,5-0500,1360.0,DDAK,58.08
2010-01-01,1360,5-0500,1360.0,FCAC,392.9
2010-01-01,1360,5-0500,1360.0,GBBD,401.36
2010-01-01,1360,5-0500,1360.0,VGEF,50.1
2010-01-01,1360,5-0500,1360.0,WDXX,11.0
2010-01-01,1360,5-0500,1360.0,YEXX,53.6
2010-01-01,1360,5-0500,1820.0,DBDM,13.28
2010-01-01,1360,5-1000,1360.0,BLDX,135.0
2010-01-01,1360,5-1000,1360.0,DCAE,66.75
2010-01-01,1360,5-1000,1360.0,GBBD,146.85
2010-01-01,1380,5-0500,350.0,YP01,0.0
2010-01-01,1380,5-0500,1320.0,AAAA,16.47
2010-01-01,1380,5-0500,1380.0,3ACD,189.54
2010-01-01,1380,5-0500,1380.0,AAAA,57.46
2010-01-01,1380,5-0500,1380.0,BBAA,0.0
2010-01-01,1380,5-0500,1380.0,BBCA,4.29
2010-01-01,1380,5-0500,1380.0,CFAA,6.91
2010-01-01,1380,5-0500,1380.0,CGAB,1031.59
2010-01-01,1380,5-0500,1380.0,DAAC,40.99
2010-01-01,1380,5-0500,1380.0,DBDM,808.79
2010-01-01,1380,5-0500,1380.0,DCAE,42.03
2010-01-01,1380,5-0500,1380.0,DZDM,151.69
2010-01-01,1380,5-1000,1380.0,3BAD,45.4
2010-01-01,1380,5-1000,1380.0,CGAB,361.4
2010-01-01,1380,5-1000,1380.0,DAAC,5159.78
2010-01-01,1380,5-1000,1380.0,DBDM,125.0
2010-01-01,1380,5-1000,1380.0,DCAE,179.5
2010-01-01,1390,5-0500,1360.0,AAAA,107.74
2010-01-01,1390,5-0500,1390.0,CLBA,24.09
2010-01-01,1390,5-0500,1390.0,DAAK,240.21
2010-01-01,1390,5-0500,1390.0,DWDM,10.56
2010-01-01,1390,5-0500,1390.0,FCAE,134.73
2010-01-01,1390,5-0500,1390.0,GBBD,2074.24
2010-01-01,1390,5-0500,1390.0,GFBF,3697.68
2010-01-01,1390,5-0500,1390.0,SIBX,24.01
2010-01-01,1390,5-0500,1390.0,YEXX,85.3
2010-01-01,1390,5-1000,1390.0,GFBF,607.0
2010-01-01,140,5-0500,120.0,DBDM,135.49
2010-01-01,140,5-0500,140.0,9FFN,9.98
2010-01-01,140,5-0500,140.0,BAAA,25.4
2010-01-01,140,5-0500,140.0,BBAA,59.42
2010-01-01,140,5-0500,140.0,BBCA,463.68
2010-01-01,140,5-0500,140.0,BGAB,468.13
2010-01-01,140,5-0500,140.0,BLBD,9.98
2010-01-01,140,5-0500,140.0,BQBC,67.13
2010-01-01,140,5-0500,140.0,CEAA,182.41
2010-01-01,140,5-0500,140.0,CFAA,1269.27
2010-01-01,140,5-0500,140.0,CFBA,18.53
2010-01-01,140,5-0500,140.0,CGAB,152.63
2010-01-01,140,5-0500,140.0,CGBA,220.0
2010-01-01,140,5-0500,140.0,CUFA,540.13
2010-01-01,140,5-0500,140.0,CWBB,18.03
2010-01-01,140,5-0500,140.0,CXBA,299.74
2010-01-01,140,5-0500,140.0,DCAC,812.69
2010-01-01,140,5-0500,140.0,DCAH,347.07
2010-01-01,140,5-0500,140.0,DWDM,1118.97
2010-01-01,140,5-0500,140.0,JAAA,2.78
2010-01-01,140,5-0500,140.0,JDAE,3.2
2010-01-01,140,5-0500,140.0,JPDX,3085.65
2010-01-01,140,5-0500,140.0,SDBG,29.34
2010-01-01,140,5-0500,140.0,WBXX,61.48
2010-01-01,140,5-0500,140.0,WCXX,31.94
2010-01-01,140,5-0500,140.0,YEXX,514.31
2010-01-01,140,5-0500,140.0,ZEXF,27.04
2010-01-01,140,5-1000,140.0,BBAA,338.88
2010-01-01,140,5-1000,140.0,BQBC,1148.02
2010-01-01,140,5-1000,140.0,CFAA,110.0
2010-01-01,140,5-1000,140.0,CUFA,344.18
2010-01-01,140,5-1000,140.0,CXBA,346.96
2010-01-01,140,5-1000,140.0,DWDM,61.3
2010-01-01,140,5-1000,140.0,JPDX,986.13
2010-01-01,1420,5-0500,1420.0,2ECX,878.79
2010-01-01,1420,5-0500,1420.0,3BAD,156.68
2010-01-01,1420,5-0500,1420.0,3BBD,548.35
2010-01-01,1420,5-0500,1420.0,3GBC,121.19
2010-01-01,1420,5-0500,1420.0,BBAA,14.16
2010-01-01,1420,5-0500,1420.0,CFAA,1774.78
2010-01-01,1420,5-0500,1420.0,CGAC,477.09
2010-01-01,1420,5-0500,1420.0,CXAA,185.04
2010-01-01,1420,5-0500,1420.0,DBDM,3830.55
2010-01-01,1420,5-0500,1420.0,DCAH,726.56
2010-01-01,1420,5-0500,1420.0,JCAB,360.23
2010-01-01,1420,5-0500,1420.0,RKBF,287.66
2010-01-01,1420,5-0500,1620.0,2ECX,119.03
2010-01-01,1420,5-1000,1420.0,3ADD,81.05
2010-01-01,1420,5-1000,1420.0,3BBD,345.47
2010-01-01,1420,5-1000,1420.0,3GCC,566.82
2010-01-01,1420,5-1000,1420.0,CFAA,731.7
2010-01-01,1420,5-1000,1420.0,CGAC,129.95
2010-01-01,1420,5-1000,1420.0,DBDM,485.5
2010-01-01,1420,5-1000,1420.0,WDXX,175.0
2010-01-01,1440,5-0500,1120.0,CFAA,10.0
2010-01-01,1440,5-0500,1240.0,1AEB,292.73
2010-01-01,1440,5-0500,1420.0,3QBF,156.14
2010-01-01,1440,5-0500,1440.0,1AEB,82.81
2010-01-01,1440,5-0500,1440.0,3ADD,0.0
2010-01-01,1440,5-0500,1440.0,3BBD,236.73
2010-01-01,1440,5-0500,1440.0,8REE,359.4
2010-01-01,1440,5-0500,1440.0,AAAA,58.46
2010-01-01,1440,5-0500,1440.0,ABAA,70.06
2010-01-01,1440,5-0500,1440.0,ADAA,108.98
2010-01-01,1440,5-0500,1440.0,BAAA,203.03
2010-01-01,1440,5-0500,1440.0,BGAB,164.73
2010-01-01,1440,5-0500,1440.0,BGAC,128.88
2010-01-01,1440,5-0500,1440.0,BHAC,335.85
2010-01-01,1440,5-0500,1440.0,BQBC,730.11
2010-01-01,1440,5-0500,1440.0,CBAA,32.46
2010-01-01,1440,5-0500,1440.0,CFAA,340.62
2010-01-01,1440,5-0500,1440.0,CGAC,40.88
2010-01-01,1440,5-0500,1440.0,CLBA,99.74
2010-01-01,1440,5-0500,1440.0,CUFA,79.95
2010-01-01,1440,5-0500,1440.0,DBDM,2199.48
2010-01-01,1440,5-0500,1440.0,DKDM,114.68
2010-01-01,1440,5-0500,1440.0,EBBC,27.41
2010-01-01,1440,5-0500,1440.0,RCCX,41.19
2010-01-01,1440,5-0500,1450.0,AAAA,17.86
2010-01-01,1440,5-0500,1460.0,BAAA,22.98
2010-01-01,1440,5-1000,1290.0,BQBC,246.12
2010-01-01,1440,5-1000,1440.0,AAAA,60.0
2010-01-01,1440,5-1000,1440.0,BGAC,26.04
2010-01-01,1440,5-1000,1440.0,EBBC,91.46
2010-01-01,1450,5-0500,1450.0,2ECX,754.0
2010-01-01,1450,5-0500,1450.0,3BBD,219.58
2010-01-01,1450,5-0500,1450.0,ABAA,312.1
2010-01-01,1450,5-0500,1450.0,CFAA,646.38
2010-01-01,1450,5-0500,1450.0,CGAB,130.25
2010-01-01,1450,5-0500,1450.0,CGDD,25.37
2010-01-01,1450,5-0500,1450.0,DBDM,2214.66
2010-01-01,1450,5-0500,1450.0,DTAJ,545.05
2010-01-01,1450,5-0500,1450.0,GBBD,131.6
2010-01-01,1450,5-0500,1450.0,RCCX,46.95
2010-01-01,1450,5-0500,1450.0,SQBC,29.54
2010-01-01,1450,5-1000,1450.0,CFAA,345.76
2010-01-01,1450,5-1000,1450.0,DBDM,85.0
2010-01-01,1460,5-0500,1460.0,ABAA,22.95
2010-01-01,1460,5-0500,1460.0,CFAA,940.08
2010-01-01,1460,5-0500,1460.0,CGBC,226.27
2010-01-01,1460,5-0500,1460.0,CGDD,54.06
2010-01-01,1460,5-0500,1460.0,DBDM,1014.81
2010-01-01,1460,5-0500,1460.0,DGDM,84.93
2010-01-01,1460,5-0500,1460.0,EBBB,879.77
2010-01-01,1460,5-0500,1460.0,GBBF,1900.58
2010-01-01,1460,5-0500,1460.0,RCCX,63.08
2010-01-01,1460,5-1000,1460.0,CFAA,405.54
2010-01-01,150,5-0500,140.0,2ACB,357.5
2010-01-01,150,5-0500,140.0,BBAA,27.44
2010-01-01,150,5-0500,140.0,CFAB,313.52
2010-01-01,150,5-0500,140.0,CFBA,192.23
2010-01-01,150,5-0500,140.0,DAAJ,103.55
2010-01-01,150,5-0500,140.0,DBDM,451.3
2010-01-01,150,5-0500,140.0,DDAC,151.06
2010-01-01,150,5-0500,140.0,SJBH,1203.71
2010-01-01,150,5-0500,140.0,TAAX,169.31
2010-01-01,150,5-0500,150.0,YEXX,258.06
2010-01-01,150,5-1000,140.0,4AAA,79.43
2010-01-01,150,5-1000,140.0,5AFC,250.0
2010-01-01,150,5-1000,140.0,BBAA,43.9
2010-01-01,150,5-1000,140.0,CFAB,1871.0
2010-01-01,150,5-1000,140.0,CFBA,125.25
2010-01-01,150,5-1000,140.0,DBDM,235.84
2010-01-01,150,5-1000,140.0,DDAC,116.43
2010-01-01,1520,5-0500,1520.0,2ACA,2.12
2010-01-01,1520,5-0500,1520.0,2ECX,268.03
2010-01-01,1520,5-0500,1520.0,2KDD,21.74
2010-01-01,1520,5-0500,1520.0,3ABC,196.8
2010-01-01,1520,5-0500,1520.0,3BBD,146.69
2010-01-01,1520,5-0500,1520.0,6SBE,10.0
2010-01-01,1520,5-0500,1520.0,7EXX,2310.59
2010-01-01,1520,5-0500,1520.0,8RFA,4920.0
2010-01-01,1520,5-0500,1520.0,ADAA,9.9
2010-01-01,1520,5-0500,1520.0,BBAA,54.48
2010-01-01,1520,5-0500,1520.0,BGAB,1.45
2010-01-01,1520,5-0500,1520.0,BGAC,29.24
2010-01-01,1520,5-0500,1520.0,BHAC,116.4
2010-01-01,1520,5-0500,1520.0,CEAA,129.48
2010-01-01,1520,5-0500,1520.0,CFAA,947.91
2010-01-01,1520,5-0500,1520.0,CFAB,135.38
2010-01-01,1520,5-0500,1520.0,CGAB,158.12
2010-01-01,1520,5-0500,1520.0,CGBC,185.0
2010-01-01,1520,5-0500,1520.0,DBDM,5051.54
2010-01-01,1520,5-0500,1520.0,DGDM,55.84
2010-01-01,1520,5-0500,1520.0,DHFQ,109.21
2010-01-01,1520,5-0500,1520.0,DJAC,16.55
2010-01-01,1520,5-0500,1520.0,DYDM,746.5
2010-01-01,1520,5-0500,1520.0,EBAC,549.92
2010-01-01,1520,5-0500,1520.0,EBBD,11758.27
2010-01-01,1520,5-0500,1520.0,FCAC,8.96
2010-01-01,1520,5-0500,1520.0,FCAD,483.15
2010-01-01,1520,5-0500,1520.0,FCAF,232.7
2010-01-01,1520,5-0500,1520.0,GABC,0.01
2010-01-01,1520,5-0500,1520.0,GBBD,49.01
2010-01-01,1520,5-0500,1520.0,GBBF,253.75
2010-01-01,1520,5-0500,1520.0,GECD,1767.14
2010-01-01,1520,5-0500,1520.0,GFBE,1097.06
2010-01-01,1520,5-0500,1520.0,JDAH,0.0
2010-01-01,1520,5-0500,1520.0,KBAA,152.09
2010-01-01,1520,5-0500,1520.0,LADC,669.7
2010-01-01,1520,5-0500,1520.0,YEXX,451.96
2010-01-01,1520,5-0500,1520.0,ZFAE,8.09
2010-01-01,1520,5-0500,1530.0,ADAA,141.08
2010-01-01,1520,5-0500,1830.0,DBDM,395.63
2010-01-01,1520,5-1000,1520.0,3ABC,36.0
2010-01-01,1520,5-1000,1520.0,3BBD,0.0
2010-01-01,1520,5-1000,1520.0,3FCA,317.89
2010-01-01,1520,5-1000,1520.0,CCAA,50.0
2010-01-01,1520,5-1000,1520.0,CFAA,20.05
2010-01-01,1520,5-1000,1520.0,DBDM,5097.03
2010-01-01,1520,5-1000,1520.0,DYDM,5150.6
2010-01-01,1520,5-1000,1520.0,EBBD,959.8
2010-01-01,1520,5-1000,1520.0,FCAF,339.5
2010-01-01,1520,5-1000,1520.0,GBBD,79.8
2010-01-01,1520,5-1000,1520.0,GBBF,30.0
2010-01-01,1520,5-1000,1520.0,GECD,90.0
2010-01-01,1520,5-1000,1520.0,GFBE,72.0
2010-01-01,1520,5-1000,1520.0,YEXX,36.0
2010-01-01,1520,5-1000,1530.0,CLBA,174.71
2010-01-01,1520,5-1000,1620.0,CLBA,314.5
2010-01-01,1530,5-0500,1220.0,CFAA,26.95
2010-01-01,1530,5-0500,1530.0,2ACB,73.52
2010-01-01,1530,5-0500,1530.0,2ECX,1135.76
2010-01-01,1530,5-0500,1530.0,BEAC,26.95
2010-01-01,1530,5-0500,1530.0,BQBB,16.2
2010-01-01,1530,5-0500,1530.0,BQBC,940.72
2010-01-01,1530,5-0500,1530.0,CEAA,767.98
2010-01-01,1530,5-0500,1530.0,CFAA,566.74
2010-01-01,1530,5-0500,1530.0,CFBB,32.18
2010-01-01,1530,5-0500,1530.0,CFDD,19.54
2010-01-01,1530,5-0500,1530.0,CGAB,29.32
2010-01-01,1530,5-0500,1530.0,CLBA,0.0
2010-01-01,1530,5-0500,1530.0,CXAA,128.15
2010-01-01,1530,5-0500,1530.0,DAAK,13.2
2010-01-01,1530,5-0500,1530.0,DBDM,844.1
2010-01-01,1530,5-0500,1530.0,DCAG,15.37
2010-01-01,1530,5-0500,1530.0,EBBC,317.08
2010-01-01,1530,5-0500,1530.0,FCAF,723.97
2010-01-01,1530,5-0500,1530.0,GBBF,84.54
2010-01-01,1530,5-0500,1530.0,LBDC,136.78
2010-01-01,1530,5-0500,1530.0,SKDX,692.08
2010-01-01,1530,5-1000,1530.0,AAAA,105.0
2010-01-01,1530,5-1000,1530.0,BQBC,246.12
2010-01-01,1530,5-1000,1530.0,CFBB,689.53
2010-01-01,1530,5-1000,1530.0,CGBA,60.0
2010-01-01,1530,5-1000,1530.0,CMCA,68.1
2010-01-01,1530,5-1000,1530.0,DBDM,66.5
2010-01-01,1530,5-1000,1530.0,EBBC,92.5
2010-01-01,1620,5-0500,720.0,DBDM,56.03
2010-01-01,1620,5-0500,1820.0,DBDM,309.54
2010-01-01,1620,5-1000,1620.0,AHAB,105.0
2010-01-01,1620,5-1000,1620.0,AQAA,45.0
2010-01-01,1620,5-1000,1620.0,ARAA,0.0
2010-01-01,1620,5-1000,1620.0,YEXX,372.7
2010-01-01,1630,5-0500,130.0,ADAA,690.0
2010-01-01,1630,5-0500,140.0,ADAA,546.88
2010-01-01,1630,5-0500,140.0,BBAA,1544.86
2010-01-01,1630,5-0500,140.0,CFAA,43.91
2010-01-01,1630,5-0500,140.0,CFBA,783.94
2010-01-01,1630,5-0500,140.0,CGAB,312.32
2010-01-01,1630,5-0500,140.0,DBDM,1678.06
2010-01-01,1630,5-0500,230.0,3PBH,46.95
2010-01-01,1630,5-0500,240.0,CGAB,648.72
2010-01-01,1630,5-0500,330.0,DBDM,17.2
2010-01-01,1630,5-0500,340.0,CGAB,785.96
2010-01-01,1630,5-0500,340.0,DBDM,27.0
2010-01-01,1630,5-0500,450.0,BAAA,31.76
2010-01-01,1630,5-0500,450.0,DBDM,2.0
2010-01-01,1630,5-0500,450.0,LBDC,40.0
2010-01-01,1630,5-0500,480.0,AAAA,14.34
2010-01-01,1630,5-0500,530.0,2ECX,30.02
2010-01-01,1630,5-0500,530.0,2GDX,300.88
2010-01-01,1630,5-0500,530.0,3ABC,318.33
2010-01-01,1630,5-0500,530.0,AAAA,421.36
2010-01-01,1630,5-0500,530.0,AHCB,15.1
2010-01-01,1630,5-0500,530.0,BBAA,3877.92
2010-01-01,1630,5-0500,530.0,BQBC,639.8
2010-01-01,1630,5-0500,530.0,CEAA,2315.68
2010-01-01,1630,5-0500,530.0,CFAA,2675.19
2010-01-01,1630,5-0500,530.0,CGAB,5345.76
2010-01-01,1630,5-0500,530.0,CUFB,986.24
2010-01-01,1630,5-0500,530.0,DBDM,293.45
2010-01-01,1630,5-0500,530.0,DHFQ,2246.55
2010-01-01,1630,5-0500,630.0,CEAA,45.89
2010-01-01,1630,5-0500,640.0,CGAB,0.0
2010-01-01,1630,5-0500,640.0,DBDM,242.33
2010-01-01,1630,5-0500,650.0,BAAA,29.1
2010-01-01,1630,5-0500,650.0,CFAA,21.6
2010-01-01,1630,5-0500,720.0,3ADD,16.46
2010-01-01,1630,5-0500,720.0,6HBX,67.86
2010-01-01,1630,5-0500,720.0,AHCB,43.01
2010-01-01,1630,5-0500,720.0,CFAA,623.41
2010-01-01,1630,5-0500,720.0,CGAB,161.04
2010-01-01,1630,5-0500,720.0,DBDM,1066.34
2010-01-01,1630,5-0500,720.0,RCCX,1105.4
2010-01-01,1630,5-0500,730.0,ADCA,12.82
2010-01-01,1630,5-0500,730.0,CFAA,548.96
2010-01-01,1630,5-0500,860.0,CFAA,0.0
2010-01-01,1630,5-0500,870.0,GFBE,21.75
2010-01-01,1630,5-0500,930.0,2ECX,27.53
2010-01-01,1630,5-0500,930.0,3ABC,70.0
2010-01-01,1630,5-0500,930.0,3BBD,200.0
2010-01-01,1630,5-0500,940.0,1ACA,329.13
2010-01-01,1630,5-0500,940.0,CFAA,1295.73
2010-01-01,1630,5-0500,950.0,BAAA,52.21
2010-01-01,1630,5-0500,950.0,DBDM,4.0
2010-01-01,1630,5-0500,1030.0,AHAB,532.2
2010-01-01,1630,5-0500,1120.0,CFAA,10.0
2010-01-01,1630,5-0500,1120.0,CGAB,15.0
2010-01-01,1630,5-0500,1120.0,GCAB,10.0
2010-01-01,1630,5-0500,1220.0,2ACX,190.24
2010-01-01,1630,5-0500,1220.0,3FCD,0.0
2010-01-01,1630,5-0500,1220.0,BAAA,24.0
2010-01-01,1630,5-0500,1220.0,CGAB,684.48
2010-01-01,1630,5-0500,1220.0,DAAK,12.0
2010-01-01,1630,5-0500,1220.0,DBDL,95.29
2010-01-01,1630,5-0500,1220.0,DBDM,587.79
2010-01-01,1630,5-0500,1230.0,3BBD,32.0
2010-01-01,1630,5-0500,1230.0,DAAK,12.0
2010-01-01,1630,5-0500,1230.0,DBDM,784.88
2010-01-01,1630,5-0500,1240.0,3ADD,12.17
2010-01-01,1630,5-0500,1250.0,BAAA,12.0
2010-01-01,1630,5-0500,1250.0,DBDM,1164.77
2010-01-01,1630,5-0500,1270.0,GABF,6.7
2010-01-01,1630,5-0500,1275.0,CBAA,236.25
2010-01-01,1630,5-0500,1275.0,CEAA,254.54
2010-01-01,1630,5-0500,1280.0,ADAA,680.82
2010-01-01,1630,5-0500,1280.0,AHCB,798.24
2010-01-01,1630,5-0500,1280.0,BBAA,2220.76
2010-01-01,1630,5-0500,1280.0,BBCA,558.96
2010-01-01,1630,5-0500,1280.0,BGAB,730.2
2010-01-01,1630,5-0500,1280.0,CFAA,4387.0
2010-01-01,1630,5-0500,1280.0,CGAB,13.6
2010-01-01,1630,5-0500,1280.0,DCAE,18.46
2010-01-01,1630,5-0500,1340.0,3ACD,47.16
2010-01-01,1630,5-0500,1340.0,5AFC,37.95
2010-01-01,1630,5-0500,1340.0,CEAA,25.61
2010-01-01,1630,5-0500,1340.0,GFBE,84.29
2010-01-01,1630,5-0500,1340.0,LBCC,221.95
2010-01-01,1630,5-0500,1420.0,3ADD,0.0
2010-01-01,1630,5-0500,1440.0,3GCC,198.4
2010-01-01,1630,5-0500,1450.0,DTAJ,64.83
2010-01-01,1630,5-0500,1460.0,EBBB,633.58
2010-01-01,1630,5-0500,1510.0,CFBA,0.0
2010-01-01,1630,5-0500,1520.0,2ACA,7.63
2010-01-01,1630,5-0500,1520.0,3BBD,1.0
2010-01-01,1630,5-0500,1520.0,CBBA,661.48
2010-01-01,1630,5-0500,1520.0,CFAA,344.0
2010-01-01,1630,5-0500,1520.0,CFBA,773.96
2010-01-01,1630,5-0500,1520.0,CGAB,4.14
2010-01-01,1630,5-0500,1520.0,CGBA,1065.6
2010-01-01,1630,5-0500,1520.0,DBDM,666.31
2010-01-01,1630,5-0500,1520.0,DGDM,18.08
2010-01-01,1630,5-0500,1530.0,BBAA,505.64
2010-01-01,1630,5-0500,1530.0,BQBC,7.85
2010-01-01,1630,5-0500,1720.0,CBBA,4.39
2010-01-01,1630,5-0500,1720.0,DBDM,134.09
2010-01-01,1630,5-0500,1720.0,GBBD,410.25
2010-01-01,1630,5-0500,1720.0,GFBE,10.62
2010-01-01,1630,5-0500,1740.0,CFAA,121.99
2010-01-01,1630,5-0500,1820.0,LBDC,1255.85
2010-01-01,1630,5-0500,1830.0,2ECX,25.8
2010-01-01,1630,5-0500,1830.0,3GCC,54.92
2010-01-01,1630,5-0500,1830.0,CGAB,10.0
2010-01-01,1630,5-0500,1830.0,DBDM,183.46
2010-01-01,1630,5-1000,140.0,DBDM,564.0
2010-01-01,1630,5-1000,530.0,CEAA,53.28
2010-01-01,1630,5-1000,530.0,CFAA,53.28
2010-01-01,1630,5-1000,530.0,DHFQ,632.7
2010-01-01,1630,5-1000,730.0,CFAA,48.0
2010-01-01,1630,5-1000,730.0,CGAB,72.95
2010-01-01,1630,5-1000,940.0,1ACA,1200.0
2010-01-01,1630,5-1000,940.0,CFAA,30.0
2010-01-01,1630,5-1000,940.0,DJAC,625.0
2010-01-01,1630,5-1000,1230.0,DBDM,586.89
